Title1,Title2,Authors1,Authors2,Keywords1,Keywords2,Label
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach","don't give me the details, just the summary! topic-aware convolutional neural networks for extreme summarization",w yin; j hay; d roth,s narayan; sb cohen; m lapata,"Classification, Topic Modelling, Zero-shot text","Topic-Aware Convolutional Neural Networks, Extreme Summarization",0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach",deep sentiment classification and topic discovery on novel coronavirus or covid-19 online discussions: nlp using lstm recurrent neural network approach,w yin; j hay; d roth,h jelodar; y wang; r orji,"Classification, Topic Modelling, Zero-shot text","Coronavirus, COVID-19, Natural Language Processing, Topic modeling, Deep Learning",0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach",what is wrong with topic modeling? and how to fix it using search-based software engineering,w yin; j hay; d roth,a agrawal; w fu; t menzies,"Classification, Topic Modelling, Zero-shot text","Topic modeling, Stability, LDA, tuning, differential evolution",0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach",social media mining for product planning: a product opportunity mining approach based on topic modeling and sentiment analysis,w yin; j hay; d roth,b jeong; j yoon; jm lee,"Classification, Topic Modelling, Zero-shot text",Product opportunity New product development Social media mining Opportunity algorithm Topic modeling Sentiment analysis,0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach",research trends on big data in marketing: a text mining and topic modeling based literature analysis,w yin; j hay; d roth,a amado; p cortez; p rita; s moro,"Classification, Topic Modelling, Zero-shot text",Big data Marketing Literature analysis Research trends Text mining,0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach",toward understanding the topical structure of hospitality literature: applying machine learning and traditional statistics,w yin; j hay; d roth,e park; b chae; j kwon,"Classification, Topic Modelling, Zero-shot text","topical structure modeling, topic modeling",0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach",the effect of online reviews on product sales: a joint sentiment-topic analysis,w yin; j hay; d roth,x li; c wu; f mai,"Classification, Topic Modelling, Zero-shot text","eWOM, electronic word-of-mouth, star rating, textual sentiment, topical sentiment, product reviews, sales, joint sentiment-topic analysis, JST, mediation analysis",0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach",cistopic: cis-regulatory topic modeling on single-cell atac-seq data,w yin; j hay; d roth,c bravo gonzález-blas; l minnoye; d papasokrati,"Classification, Topic Modelling, Zero-shot text","cis-Regulator, topic modeling",0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach",text similarity in vector space models: a comparative study,w yin; j hay; d roth,o shahmirzadi; a lugowski,"Classification, Topic Modelling, Zero-shot text","text similarity, vector space model, text embedding, patent, big data",0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach",diachronic word embeddings and semantic shifts: a survey,w yin; j hay; d roth,a kutuzov; l øvrelid; t szymanski; e velldal,"Classification, Topic Modelling, Zero-shot text","Word Embedding, Semantic Shift, Topic Modelling ",0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach",public perception of the covid-19 pandemic on twitter: sentiment analysis and topic modeling study,w yin; j hay; d roth,s boon-itt; y skunkan,"Classification, Topic Modelling, Zero-shot text",COVID-19; Twitter; social media; infoveillance; infodemiology; infodemic; data; health informatics; mining; perception; topic modeling,0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach","deep learning: a comprehensive overview on techniques, taxonomy, applications and research directions",w yin; j hay; d roth,ih sarker,"Classification, Topic Modelling, Zero-shot text","Deep learning, Artifcial neural network, Artifcial intelligence, Discriminative learning, Generative learning, Hybrid learning, Intelligent systems",0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach",topic modeling in management research: rendering new theory from textual data,w yin; j hay; d roth,tr hannigan; rfj haans; k vakili,"Classification, Topic Modelling, Zero-shot text","topic modeling, management theory, rendering, text analysis, big data, theory building, qualitative analysis, mixed methods",0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach",textured interfaces in monolithic perovskite/silicon tandem solar cells: advanced light management for improved efficiency and energy yield,w yin; j hay; d roth,m jošt; e köhnen; ab morales-vilches,"Classification, Topic Modelling, Zero-shot text","textured interfaces, solar cells, advance light management",0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach",no longer lost in translation: evidence that google translate works for comparative bag-of-words text applications,w yin; j hay; d roth,e de vries; m schoonvelde; g schumacher,"Classification, Topic Modelling, Zero-shot text","automated content analysis, statistical analysis of texts, bag-of-words models, Google Translate, LDA",0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach","the mythos of model interpretability: in machine learning, the concept of interpretability is both important and slippery.",w yin; j hay; d roth,zc lipton,"Classification, Topic Modelling, Zero-shot text","Machine larning, Model Interpretability",0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach",leveraging deep learning with lda-based text analytics to detect automobile insurance fraud,w yin; j hay; d roth,y wang; w xu,"Classification, Topic Modelling, Zero-shot text","Insurance Fraud, Fraud Detection, Text Analytics, Topic Modeling, Deep Learning",0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach",what do hotel customers complain about? text analysis using structural topic model,w yin; j hay; d roth,n hu; t zhang; b gao; i bose,"Classification, Topic Modelling, Zero-shot text",Online hotel reviews Customer dissatisfaction Structural topic model Text mining Tripadviso,0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach",text mining in organizational research,w yin; j hay; d roth,vb kobayashi; st mol; ha berkers,"Classification, Topic Modelling, Zero-shot text","text mining, dimensionality reduction, clustering, topic modeling, classification, validation, job analysis",0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach",mapping the anti-vaccination movement on facebook,w yin; j hay; d roth,n smith; t graham,"Classification, Topic Modelling, Zero-shot text",Anti-vaccination; social network analysis; topic modelling; social network sites; social media,0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach",the utility of topic modelling for discourse studies: a critical evaluation,w yin; j hay; d roth,g brookes; t mcenery,"Classification, Topic Modelling, Zero-shot text","Corpus linguistics, corpus-assisted discourse studies, latent Dirichlet allocation, patient feedback, topic modelling",0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach",calibration: the achilles heel of predictive analytics,w yin; j hay; d roth,ben van calster; david j mcleron,"Classification, Topic Modelling, Zero-shot text","Calibration, Risk prediction models, Predictive analytics, Overfitting, Heterogeneity, Model performance",0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach",using social media to mine and analyze public opinion related to covid-19 in china,w yin; j hay; d roth,x han; j wang; m zhang; x wang,"Classification, Topic Modelling, Zero-shot text",coronavirus; COVID-19; social media; public opinion; China; resource allocation,0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach",framing covid-19: how we conceptualize and discuss the pandemic on twitter,w yin; j hay; d roth,p wicke; mm bolognesi,"Classification, Topic Modelling, Zero-shot text","Coronavirus, COVID-19, Natural Language Processing, Topic modeling, Deep Learning",0
"benchmarking zero-shot text classification: datasets, evaluation and entailment approach","network-oriented modeling for adaptive networks: designing higher-order adaptive biological, mental and social network models",w yin; j hay; d roth,j treur,"Classification, Topic Modelling, Zero-shot text","Topic modeling, Network-Oriented Modeling, Adaptive Network",0
